T_max (°C),T_min (°C),ET_0 (mm/day)
42.65672981,24.24788604,7.58657539
35.55624217,12.3093955,6.94190779
35.35259657,21.40478885,5.949955328
36.55754163,21.36722365,6.287806363
39.9863071,23.6490084,6.919034227
44.29380958,11.70795384,9.020019968
26.47126708,22.53006615,2.897214135
26.06869205,15.61503901,4.310336942
43.75100675,20.14005981,8.339305589
35.59751251,25.46647105,5.307387953
37.29806029,24.11291873,6.076484373
34.64847203,12.37806035,6.726246034
26.87314905,21.82369574,3.267552689
40.36178757,29.38233062,6.021293843
39.9444929,13.13538875,7.92055028
31.23406643,27.05814175,3.309748398
31.1247849,24.05096161,4.164722143
41.75682762,25.48006626,7.156852194
26.44714515,15.63916654,4.405607884
42.62210297,15.75777859,8.40256642
30.1332338,28.12038912,2.296916849
36.85969496,17.19664064,6.85796988
43.71988358,11.26030781,8.902126332
38.56245003,22.01193407,6.749230833
33.28859625,12.49635338,6.401531224
38.79068418,25.93192483,6.205652487
31.87959273,22.83492885,4.685359304
30.54516833,27.4945301,2.821268757
44.93366556,25.696745,8.037217758
40.01580462,12.24227297,7.987049014
37.89439955,17.62141353,7.076878099
32.10579286,25.491205,4.134684891
25.98321658,18.34682947,3.810159275
25.62113752,29.4473097,
36.08362511,24.714809,5.606821108
40.24065442,10.30999833,8.130285384
35.74758381,27.59971383,4.87208753
41.81570144,12.0160957,8.421439181
25.66853066,12.81047448,4.582177412
32.33504153,24.68984801,4.417850791
29.74140782,27.29937119,2.49728084
33.94545936,20.72699256,5.661543916
26.44752786,15.78099466,4.384696424
44.08263283,17.02631091,8.677410004
29.46510802,16.85778659,5.017712815
43.44615551,16.53356208,8.553278589
33.5178631,14.85819344,6.257437947
44.71048267,22.17734189,8.392130702
36.08116767,28.00810637,4.886035947
43.61665728,16.14164826,8.622169309
25.10697977,13.73388595,4.330517775
39.96477612,26.77155333,6.412012842
43.06101306,24.83566662,7.621727422
27.79441134,28.61674063,
26.92251703,13.31039471,4.826249313
33.49145214,12.88502628,6.419182051
43.67357812,20.82858789,8.253308191
35.8477312,22.2886731,5.954045518
35.54912927,19.60346884,6.251286773
27.82252237,21.97933273,3.561077248
25.01579022,13.60759538,4.324524129
41.20280181,19.59227508,7.729949021
26.75149126,23.16185122,2.794785182
37.67699637,18.65412898,6.916552314
43.29232909,23.58894672,7.847006558
29.17303826,19.02382561,4.605036118
38.30545672,16.67199162,7.267285552
26.57397153,16.07210094,4.374062439
37.07510288,18.21804118,6.808590847
28.27863442,10.46179245,5.412893893
39.71907121,23.37050277,6.883356113
31.0246259,26.90211282,3.275713504
34.26782018,17.09254189,6.21673464
36.98861084,10.92066272,7.354907739
28.42546821,29.73551195,
39.83275637,15.27396511,7.754111888
31.05280681,12.53242243,5.878388375
38.2474372,17.39505016,7.187272383
28.16566101,24.77114081,2.813857683
38.76235318,15.87833194,7.446593629
27.56376146,21.49406408,3.597822455
33.50712993,18.31119989,5.878347377
29.94412147,12.35527985,5.635621777
39.96750499,16.60574025,7.685051831
30.24070009,24.49741011,3.73456887
42.63434613,22.24007795,7.827060447
42.83640423,12.3955676,8.644823559
28.9288263,13.26644819,5.310937236
37.2769189,22.81466719,6.277414562
26.75435283,26.26830829,1.065790695
32.83074199,16.98948992,5.864683749
39.26643459,21.90621504,6.955355593
38.18846494,13.41287178,7.487283405
37.49401339,16.22752674,7.105475987
30.65081727,10.40540411,5.949765228
32.56049899,25.36551896,4.327492658
27.05892289,18.0201964,4.184117488
39.38045641,26.32251147,6.314641289
35.07777594,24.16745992,5.404098861
39.17531265,26.57488531,6.205922357
29.9788705,15.71317339,5.296434937
31.48876457,13.70217461,5.877573961
31.68430675,29.43811365,2.500574505
25.51484819,24.34655574,1.59343704
31.82095746,26.68084536,3.680216248
41.06609147,10.26266747,8.322466883
42.94596991,17.08923241,8.388682238
35.36436631,24.85633381,5.358079373
34.1100339,11.55965666,6.657246092
25.61649237,21.34679859,2.942892916
42.58408675,18.58145535,8.177852278
25.26020427,10.35233014,4.74300301
43.8950016,14.71951154,8.778412558
34.78432497,15.69583978,6.487508228
31.83868987,12.23719893,6.084999815
43.4843687,22.63073819,8.012451179
25.48781986,14.84795753,4.27271128
36.6284979,15.55238999,6.951592011
35.97865049,27.96477196,4.86097117
29.38640802,19.34246185,4.610176662
33.57774863,17.84256294,5.954505071
38.04528012,24.47742077,6.23468132
39.54262394,28.19227594,6.00538301
25.01433717,10.50072672,4.67345898
43.7370686,18.96477693,8.439833193
28.29050745,22.21562712,3.660935323
29.67160868,16.37126196,5.136163583
30.26946891,25.44815444,3.458807795
25.75640273,29.42954141,
27.46104247,28.86854733,
44.72699846,15.31965079,8.947192629
31.30433475,14.52676557,5.753656383
27.30602181,29.14981062,
27.13982522,19.17256975,3.988348458
39.38919935,14.16595446,7.723889131
42.09137328,24.13993927,7.44252007
30.13904599,15.68840648,5.33953553
25.41819025,15.3449395,4.180783144
29.46180037,27.58498086,2.189428108
26.13031382,13.24958307,4.641989879
27.06789873,11.28785893,5.067749474
33.6301624,15.3837288,6.234760317
29.59836742,22.13890826,4.114740114
35.31891757,12.46175707,6.876471432
30.06987507,19.43189345,4.788034847
43.81074602,22.54674221,8.110184759
43.11887936,26.97473985,7.325635736
36.3361221,14.59739182,6.959700105
32.08847984,26.34692647,3.886826973
32.62293764,14.69812522,6.055935895
33.23704566,23.53533082,4.963127922
39.55158644,18.61347143,7.401145054
34.03277991,12.29362485,6.589224831
42.13459893,24.28526926,7.435065742
43.88189572,14.35525237,8.795710744
31.71892307,13.53246852,5.947721428
36.21388963,17.16645857,6.698867773
26.90113074,23.0658049,2.890654668
29.00938096,14.67992958,5.177481103
33.26931533,13.67323078,6.30306249
29.12405432,10.19907251,5.622412801
42.53120982,19.43286194,8.088527665
28.16572512,18.57291139,4.39911967
34.11321643,14.67735487,6.417781468
37.11398481,11.07304328,7.375546866
38.83727816,18.58511749,7.221248685
32.66138739,25.76410222,4.259648805
42.38198137,24.30564263,7.501833583
36.36638302,27.2158978,5.175415863
33.79015561,10.19165375,6.668760565
26.34481268,29.32838634,
34.29378937,16.82824505,6.251865402
41.41471682,29.80795592,6.277808421
37.29082036,15.05238921,7.153910194
41.64324907,19.43072775,7.859548759
34.88023341,17.07855353,6.372639176
27.3692341,17.1152143,4.423686728
25.27279692,26.84564197,
31.06439093,24.92837879,3.913752847
38.95980943,29.8430287,5.437786585
40.80519808,22.27029365,7.328136904
30.91505669,19.26513209,5.050538132
34.91307842,11.80147726,6.826227448
33.42237809,29.93122839,3.189370422
33.21045569,21.03061306,5.408599797
29.62697426,24.00954939,3.648382628
27.7274221,18.13484774,4.352243582
28.93377116,20.95431416,4.165636395
26.10664774,28.85155464,
28.96261484,13.32838876,5.31269144
25.18401795,15.84745169,4.039148738
37.54516801,13.04119456,7.359459304
31.32750815,25.84431808,3.747329272
44.46289423,11.24090521,9.078012258
28.87434102,11.632633,5.451345367
31.91657141,15.96988226,5.750960401
32.15682317,20.28376362,5.233031524
25.16902992,18.12549601,3.611863052
41.78415906,10.89632621,8.463451901
25.6398892,29.14983116,
43.80359669,29.05739041,7.184603484
42.84148702,15.58712646,8.467732503
35.71043832,24.63051231,5.508857609
35.8719115,21.57150823,6.06944396
38.07555846,14.7495339,7.366903581
32.74100024,15.24343103,6.031194734
37.94444567,19.82306349,6.856153499
25.89536777,18.38473883,3.776294782
26.08095255,15.82458656,4.281723275
34.14460839,26.15023193,4.677099808
35.99244602,19.62925835,6.365334595
42.75635281,23.09696125,7.759618574
27.09321268,13.78547,4.812621373
41.45295854,20.67015325,7.684904441
29.20094675,16.35952099,5.016955666
32.88167297,20.52827221,5.396608317
31.3320487,25.61651667,3.816692063
33.00310546,25.3782642,4.476579202
28.00990996,17.08441356,4.601004666
35.07140149,23.88554234,5.455281925
41.0328518,28.82579901,6.355895111
33.83068021,22.5133866,5.335610275
34.81227152,12.96820247,6.722336209
41.97535171,23.59417259,7.482134156
39.12116229,12.09808773,7.785249031
34.80908817,27.44220818,4.581392291
30.15391296,20.33320992,4.653702137
42.69853494,17.70281473,8.279407635
36.54040803,11.14013189,7.240221464
29.4229522,17.61567469,4.898319139
30.38239505,28.06413336,2.470091822
41.06266178,10.41965993,8.315430774
25.88291124,19.49296316,3.530964983
44.84184374,28.62316182,7.576738588
27.60703359,17.89682,4.359583307
40.92137051,18.56351375,7.75560472
32.89550634,21.5712011,5.228283987
34.84432367,19.25874667,6.108827336
42.61301155,13.37203382,8.542984321
33.25822379,10.37111078,6.538386886
35.74987507,22.19623316,5.940771214
25.98599325,28.41613174,
25.04694948,12.12728266,4.512242047
29.89599746,14.21905439,5.444526588
38.61166186,17.40458972,7.277831145
27.42529787,26.17484458,1.720633537
27.27523918,15.38520633,4.655034912
33.21921216,27.64108809,3.929902664
37.95674077,11.09915749,7.567976716
39.24143984,28.81913243,5.772775137
28.56901348,21.21494156,3.994195368
26.59176295,23.17555357,2.721779693
43.80794068,17.35379045,8.584986899
30.21332765,25.63988571,3.373724805
42.06692995,13.331325,8.414577907
42.26982901,10.97823651,8.573357007
40.45045184,17.91033886,7.695091822
28.37667213,27.07391428,1.792683811
41.43602919,25.09853673,7.12122236
40.38501118,20.34311941,7.438949113
36.9344598,21.44275494,6.380596423
31.7440407,12.59785653,6.033991118
30.25017209,26.81363017,2.963193678
27.43778424,25.73919366,1.995877178
35.19514134,23.12940788,5.627883288
36.70521751,19.32382073,6.589683626
32.18677981,29.28918537,2.850490624
34.50718135,27.58063944,4.434940057
32.27028915,22.88860987,4.795331214
37.82012115,17.43601995,7.076021926
43.02518416,22.36044557,7.918877691
28.27840524,21.50881853,3.832331514
32.6281762,17.88483976,5.703688347
27.81737208,16.13347943,4.690592567
37.49887541,18.14021584,6.924807286
39.57741019,21.47822812,7.093258172
43.63825465,18.56269689,8.44806955
30.57743853,15.27148976,5.496732484
44.00422412,25.21926636,7.837053795
26.26525344,20.62934992,3.378285997
37.06027727,11.35350326,7.347903044
26.14265439,17.36633011,4.042697443
42.87548376,27.69826914,7.135136823
35.59618114,25.10473062,5.380681267
38.38696702,16.46493568,7.30545388
41.63147852,28.76366304,6.558846559
28.00621245,11.53205817,5.260800817
25.77183124,29.22469408,
42.57762292,14.91410185,8.446054993
31.29866455,10.18188361,6.110092025
27.57957816,18.67616073,4.213243895
34.36922474,17.17940859,6.232830208
36.96612151,20.7817801,6.478003449
25.61941207,25.93545721,
30.49791317,26.84861604,3.062858185
25.65599749,18.02459999,3.777966054
33.40670778,18.59691487,5.815481227
42.90200058,12.96355461,8.632991256
44.65304823,10.95095218,9.133378237
37.74095107,22.8242998,6.406826107
28.23275388,11.28875251,5.33410274
43.1169878,24.67660239,7.658923155
35.32495646,20.7818029,6.032811303
28.07498624,13.97165956,5.030053242
43.43453339,20.79045887,8.194183255
40.14938101,13.65995433,7.937947921
39.63410545,18.77474415,7.40642008
39.18361408,25.99120632,6.313979467
29.00679642,19.23838587,4.520423924
29.22013383,12.97398637,5.408926357
38.76585997,24.47657364,6.445220778
29.394455,13.73536833,5.374172352
33.77343394,24.77099749,4.872633744
40.64003651,19.58704578,7.584627636
40.67905036,19.07483518,7.645338896
34.06523545,27.02870076,4.424536232
40.84379877,24.17207049,7.08673013
41.77243592,10.65821594,8.470371848
38.09551503,15.92348629,7.27933851
29.56851705,27.41841322,2.341900832
30.48023561,10.36652337,5.914176667
31.29682311,20.90506893,4.882445525
27.33608215,24.55651338,2.516222907
30.46319241,22.43712171,4.324992931
29.19038449,25.21064404,3.097162172
34.106575,24.51383698,5.033909345
43.16875096,23.8406139,7.781639315
27.08960634,26.43079722,1.247803053
39.40535848,22.91381337,6.859421727
38.74566009,18.04836989,7.250863913
26.91508397,19.4381822,3.86559369
43.4514481,24.33449565,7.797581557
36.36944404,27.52612059,5.103881415
32.27451042,15.44437602,5.896256235
40.13077167,16.84153592,7.706333643
30.14730917,28.61478793,2.01506906
38.87019674,21.57023585,6.890738479
25.79422415,13.57923634,4.520049335
41.78816075,23.27390278,7.471504869
33.96341694,29.81524311,3.491489254
37.73385829,26.46907129,5.778217445
29.4247564,24.91482273,3.294769427
38.54147425,14.16093309,7.521133782
40.44480552,27.52279569,6.422114588
34.46426374,20.51577687,5.835595213
37.35453848,27.78580044,5.375512049
34.12651848,16.59655659,6.234569751
42.88182739,11.24102105,8.705945084
34.95738361,19.51951937,6.105147402
41.83617418,15.3967521,8.234118616
41.02704117,24.3045858,7.11977708
33.21009643,29.14213106,3.407940781
29.60168984,23.81948302,3.692574123
33.12164265,27.73867859,3.860544326
41.52434752,19.06048027,7.86389911
29.55265072,25.43281474,3.171666991
35.48872692,26.86086873,4.962988238
41.12193496,24.21751255,7.158964204
32.0695495,20.15554572,5.229216171
37.84419274,22.51732219,6.480566024
29.91263148,24.01013991,3.751805411
27.18558891,15.06168806,4.67577617
40.8876845,26.19158522,6.790049014
26.97937247,29.00649078,
30.4276279,19.3047863,4.909203197
42.10218844,24.02134366,7.461392563
31.92938574,24.74051812,4.267557789
44.46090699,23.24495095,8.208151272
44.5946867,20.94230217,8.484701816
30.36552041,27.63295909,2.668964831
25.81956444,18.97853419,3.627401541
39.10126568,11.22205913,7.826009629
34.01973005,26.89112751,4.444956084
27.01505688,23.47962545,2.792457916
39.15045638,26.98517253,6.12101293
25.62349818,12.77094885,4.575966835
42.40393381,10.61505881,8.61893266
27.77305058,28.68749081,
27.54623757,12.95456612,5.014537276
28.51344596,26.19304664,2.372954654
44.20532717,26.46419884,7.721265063
38.86338721,24.17410401,6.521258547
41.02743071,12.62524422,8.205144384
32.95269971,23.34797249,4.913040058
31.72625455,27.78173167,3.25839196
29.68968014,18.5106329,4.833226367
34.61296057,18.27033709,6.170371135
36.03657467,18.85716619,6.470111189
37.63549687,11.64543781,7.464537185
30.14237008,27.84051138,2.44920334
43.97308162,27.38365728,7.514721851
28.39516996,29.95818644,
44.3130635,21.70366283,8.334869877
25.29712245,25.02383273,0.774818255
34.62251384,14.05343813,6.59325928
31.66735676,23.35057636,4.50796846
33.98246828,22.99465698,5.293566661
36.41329158,28.02417472,4.99815713
33.71178316,26.61585446,4.407958229
33.29693701,28.76932925,3.584826011
39.65446831,27.37666945,6.203381634
38.7175255,27.3738779,5.908125385
41.66542564,11.27446653,8.419771223
29.99917962,26.91923905,2.800841089
37.1905702,22.14956789,6.351515282
36.70389571,17.60888904,6.777514499
32.39475622,11.13029249,6.294051717
34.72115084,23.5534755,5.411513058
31.27564287,16.56403501,5.520670006
27.83688795,19.3555253,4.159225412
29.27602421,23.63456874,3.626435287
27.11027293,28.23549094,
38.6613915,26.50873831,6.059774589
38.21454786,19.01194258,7.016832474
44.01212743,17.75566315,8.606420004
39.59356827,14.79559478,7.73014086
26.04091678,17.44853502,3.999120099
42.68490348,12.22092775,8.617056711
42.25350326,29.42211017,6.628679344
33.86640642,21.47834888,5.521643521
36.71726101,12.55611686,7.19646694
44.52156665,17.05612019,8.785146095
35.64608728,20.94078287,6.09810895
43.10643657,20.65771273,8.121096045
26.66077516,10.71006737,5.027226348
28.82103737,29.01682068,
33.81509887,15.50751363,6.267985424
36.69513617,10.32369338,7.318719169
41.32455704,11.52888018,8.32876179
44.7652423,21.60389806,8.46524902
32.77702993,12.75571041,6.262267177
25.94831272,10.83449586,4.854132286
41.02343007,17.59252933,7.866980368
37.08761438,22.45522385,6.278022157
28.97085718,12.2367961,5.419937401
34.89656913,16.26655664,6.45997537
39.84620491,18.35521343,7.501130665
40.40823574,13.18920196,8.027454094
34.99236824,20.12147797,6.034359294
31.1042906,11.70428174,5.957356774
44.47485164,10.93036993,9.09213664
38.26725222,20.39670734,6.873907362
33.16475039,14.95793946,6.162390473
30.60926448,11.90747616,5.827399366
39.62205966,18.47825175,7.432274409
29.84366891,28.30281479,2.007358071
28.43419978,24.48384893,3.034860727
35.59667778,26.31231831,5.125187498
30.79974785,27.43827978,2.967785208
37.5781029,29.45255483,5.04652633
27.3587735,25.26493147,2.202147212
38.09882209,22.16815844,6.600473358
30.66593056,17.30851761,5.268946556
25.00485869,13.63286473,4.318491358
27.53872115,23.73319748,2.923315752
43.67230756,29.89899972,6.989027306
42.34709278,19.34717369,8.048955043
29.67218064,24.47358736,3.529766673
40.56743809,19.901849,7.53351335
37.17143186,18.63866847,6.788180403
44.41809423,18.20611227,8.674761806
32.47211319,20.09249366,5.351025535
38.62921225,17.33791324,7.288359058
26.27071445,24.97546644,1.704968232
32.92494694,27.48544053,3.86266521
44.27635322,27.65770613,7.561935568
35.77961749,14.55397427,6.829399111
30.75759007,27.91818277,2.740331149
27.40541926,16.83102464,4.478350085
39.0705668,16.18615331,7.49749263
37.89712087,24.53512115,6.181498436
32.47877427,16.0939268,5.877350143
44.01882704,11.05932811,8.980118664
25.44405626,17.47235545,3.824062999
31.07447703,24.42931201,4.051150939
43.42138973,16.53916841,8.546737258
31.41870877,22.59118112,4.592663077
30.04505668,23.20238889,4.009098931
35.6844082,24.67472023,5.49240937
41.476035,27.94260933,6.664374258
27.06293522,18.65128999,4.068141979
43.86041419,13.32864153,8.844267396
40.90145762,16.37851431,7.934096384
28.62500511,18.6433451,4.516262521
39.24015922,24.27782939,6.613649756
32.69917445,10.26244251,6.419176434
33.04589356,16.31570767,5.994627083
40.66580185,25.59685162,6.820961273
44.25569616,23.41715407,8.132216431
27.53311746,24.63479947,2.577495444
33.41260474,26.23621539,4.401510078
34.61883216,25.66471438,4.949309242
32.52623634,23.64366332,4.71800883
32.26378247,18.79323065,5.486375252
26.04537335,29.67196658,
38.71077241,21.38146391,6.871577044
33.72428834,14.05538419,6.378805596
28.89587605,15.8562571,5.00517147
41.32067005,23.87124912,7.262820715
41.05121496,28.4947913,6.427097101
34.72783256,13.57440258,6.656608704
30.96901322,11.64692991,5.930773809
37.76185452,27.63062096,5.545098697
30.76304272,28.30555958,2.560002196
29.72015861,15.52758691,5.253969674
39.61029308,17.54571449,7.515864909
25.80650479,23.20375995,2.354658615
26.89536942,16.59860042,4.378072593
25.13576348,27.54317417,
28.05886373,12.15157405,5.21574318
26.37980017,10.75964442,4.959087373
44.91604736,14.16972413,9.056709042
30.7761994,15.72175556,5.494824126
27.98536025,12.25853183,5.188362186
29.81992516,11.31380859,5.69420472
43.72251143,25.11215427,7.771612431
35.40320446,13.28553132,6.837988362
32.29636193,28.27844398,3.325454037
42.46782916,17.35999323,8.248381775
32.89980541,23.41211619,4.883612206
31.7001714,14.5080423,5.851279466
29.14565045,14.80645537,5.196407087
32.55593648,21.49418406,5.143419467
31.33368712,21.2128585,4.837293427
38.54607919,25.37458456,6.230456853
30.79165409,25.15626611,3.748862334
36.54399493,23.41375529,5.972983869
26.3178433,18.98261132,3.77960999
28.82578313,27.81280773,1.60140511
33.14810543,22.4515698,5.145220155
43.73898508,29.80396981,7.028109695
32.54503971,26.38739636,4.046478291
38.28148242,10.88619622,7.65345108
30.10174445,16.41187814,5.240876371
27.54067152,21.43751433,3.604331628
26.170732,24.42939076,1.962180372
31.10826997,21.00672996,4.809021969
28.15322054,25.72260845,2.406315989
28.48020896,15.65311306,4.925985502
40.21518617,13.67824102,7.952537078
25.31676142,11.07833368,4.686223817
36.15620251,21.46627489,6.16338884
32.58922761,23.77199041,4.710424816
35.131,16.52299434,6.492684976
36.25660474,22.2716837,6.07210497
31.26735389,11.04314462,6.04394993
30.9021772,11.98586693,5.88858327
39.66803699,24.03509545,6.772864694
42.42553976,17.3613941,8.237670969
28.85163265,23.42668062,3.530764595
26.95237521,26.63442241,0.867503029
42.95591613,27.05244875,7.264961701
31.99790927,13.44335291,6.021720354
36.02634781,19.72571145,6.362235209
32.19086289,24.67853447,4.371942179
27.51604673,25.47961193,2.180905239
36.7866329,25.69351961,5.635039387
35.50281704,14.56334669,6.762094947
29.05987118,13.85069635,5.281655156
34.03738089,21.80024937,5.517646532
40.93895008,24.82171595,7.019461758
36.80852206,16.38279031,6.922267638
26.93834654,12.09410314,4.960161644
35.96042994,24.33492766,5.64017456
39.05476599,15.99395663,7.509102988
40.85406812,13.32725449,8.125555659
37.58235157,12.95447057,7.373801933
28.05316329,16.29819095,4.728525436
39.20346533,21.85356132,6.944981112
38.54683692,17.16804477,7.283200111
25.48853766,10.41323703,4.788934658
33.23495335,11.93816869,6.430029846
31.65900494,15.81006494,5.704644137
38.38824129,23.19408964,6.534534257
29.32271625,11.97030147,5.525301292
36.81743846,21.21313707,6.380121617
43.26411924,12.39771742,8.746238319
40.95604744,14.23230655,8.095950943
43.42915472,13.44377055,8.734911403
44.57011934,11.34457271,9.099467735
25.21340254,23.42659635,1.942433575
37.45482553,19.26807095,6.791662931
33.25678796,26.62106882,4.242635866
42.19708981,11.9778168,8.513067315
30.03629404,12.89465867,5.608620977
44.62058978,16.12915463,8.87149535
37.27415939,25.31731974,5.856944439
40.87074804,16.11517646,7.946402261
26.71199106,18.16837415,4.057886739
28.6691577,16.03207133,4.924189622
40.16807346,11.60448584,8.055092534
25.43973044,28.78867246,
41.33755972,20.97077984,7.622017991
25.27898037,25.75666376,
38.14237678,23.16714184,6.469077559
32.3018784,20.28508558,5.273364336
37.22989705,11.79356513,7.362191855
38.92062814,22.85467091,6.732730134
31.84950438,13.10740712,6.015905428
27.15924896,18.28766339,4.164148384
26.39291735,22.58226287,2.847946442
36.77872045,25.64458001,5.642177804
35.41310707,23.70090351,5.591426652
39.84402018,23.43067058,6.909917268
35.1947102,12.98084418,6.811119248
33.4489158,16.9225708,6.028814805
32.96174356,10.85824545,6.44094258
25.52893805,24.38953786,1.574661449
31.71114403,29.05171963,2.710769697
44.52040315,15.2822078,8.898660575
42.47111152,11.75393418,8.58770661
31.58756134,19.51140154,5.197176038
36.7559081,27.13396446,5.323525986
41.94593491,21.03948391,7.775743799
33.82548674,10.935543,6.632189933
25.35915728,29.48544481,
26.49020924,26.5729982,
35.20785443,12.63188154,6.838884325
44.38878751,28.43595513,7.470271746
38.86419084,19.01376577,7.184279423
26.41832383,17.43795981,4.107374648
28.78721752,19.22106661,4.460741163
40.42646286,26.69143914,6.566741896
41.8287952,23.18959357,7.493420622
37.35389172,11.18496905,7.424695528
37.88846339,29.15208742,5.233277102
25.56674901,12.95568267,4.540614827
41.57060519,24.91135903,7.187300286
40.76550416,22.72273061,7.260438321
30.18070288,13.75056096,5.560932721
39.1735344,13.41464152,7.720813388
29.29709213,27.40655187,2.189277988
25.80660322,18.39389847,3.747857521
29.02273085,23.09153028,3.684941639
28.57257754,20.08142008,4.235094083
31.75495993,24.54707034,4.256163158
33.36898994,19.5848475,5.671348844
35.17077783,15.74759831,6.577450996
34.53507751,17.26766742,6.265096622
30.41349212,27.18155389,2.890103876
25.58341337,19.36069386,3.46587571
37.10203244,14.26898664,7.168785441
32.9148966,28.69210776,3.445770443
30.97344315,25.93200913,3.582889993
42.33882086,11.11332292,8.583969473
39.93486616,29.97885924,5.743024265
42.15531097,23.89853393,7.492469178
34.89965589,13.20533198,6.725328422
27.61862504,14.74335363,4.825586988
38.92442872,23.84890962,6.588744196
29.1214756,25.59522111,2.925593421
33.82459338,14.78071886,6.338788271
26.30001578,15.13937708,4.439626913
41.50616805,16.1424139,8.100990129
27.51881282,21.9603673,3.460103361
43.06195014,13.43632357,8.647177254
42.28461205,12.08486398,8.528761121
34.29165529,23.57728178,5.277640385
39.88736409,25.5819588,6.594145699
37.38890148,20.01858809,6.686684751
41.06151285,17.27665421,7.902808687
33.63610202,18.64085427,5.870038212
40.71616968,17.76815668,7.774615554
34.24913634,29.19969816,3.839370279
43.81931576,25.3617981,7.765309259
34.72744202,14.1617443,6.609398706
34.25238544,17.68378304,6.146382318
40.70143723,20.88024583,7.463428786
41.43155384,22.25971724,7.499495159
36.08978229,19.36367792,6.423666051
28.59595627,26.2025327,2.412459618
34.35516462,25.35212039,4.932986073
44.36145006,20.10315837,8.501581187
40.05972386,27.08858774,6.383410917
41.22325208,25.02179061,7.071411168
25.65650998,25.57163697,0.436349431
34.35718925,29.12801559,3.908538944
37.93242267,15.32933882,7.287656017
41.60065367,15.35296325,8.179524212
25.98547307,27.77904511,
42.04877771,25.44452747,7.246515038
35.96801873,28.53091083,4.708911996
28.94627941,11.26260321,5.499148808
31.34510433,22.55514155,4.57727332
30.63859104,12.89256676,5.750255673
35.61718069,20.07794397,6.207997404
26.0337136,13.11493864,4.634502624
28.17072317,12.56157018,5.202200407
41.25386087,10.24336691,8.366576251
27.65207981,22.60477625,3.327314048
29.66792539,17.18045233,5.025838122
34.06741211,12.1037657,6.610610581
35.34241776,16.45675555,6.551828683
40.27220959,13.37888183,7.984080507
33.94664853,28.83389663,3.837299382
40.79729242,16.40009772,7.906691748
37.36692614,16.67907047,7.033601159
27.26199479,26.79716007,1.054467066
28.12662877,22.95511523,3.40036528
33.74067451,24.20343215,4.983298943
32.93778786,22.72003608,5.031956548
39.87088539,28.92392568,5.958195813
36.6147428,14.14001663,7.061916571
32.76266162,29.78078484,2.923447177
28.41520567,26.61912355,2.095293756
29.53674205,21.77945178,4.17584933
36.51002037,23.24743249,5.990428358
33.4687761,22.97651753,5.143102494
35.29855018,11.16792448,6.954071773
28.41354871,14.36032997,5.068136961
38.25812505,29.22941769,5.343281754
42.05077482,20.68728858,7.840555139
30.15879014,17.56707207,5.100484254
34.83028452,25.24076927,5.110554029
44.51054658,20.49037885,8.505093514
31.66483481,10.26325543,6.186871525
36.9009269,24.72475193,5.852285753
26.803914,24.6443512,2.206643316
37.12030005,13.30297424,7.241884053
26.79263547,29.13320177,
44.18470871,14.47816263,8.862491754
39.31325304,19.15498735,7.285488924
40.76319576,12.29471923,8.159973088
39.08208722,22.06564639,6.884370951
36.79458072,17.5090224,6.810551873
33.99825562,17.06346924,6.151857818
42.1674676,26.53953754,7.113008127
44.13671335,10.19123426,9.038050268
34.98072346,25.95893542,5.001970995
43.63070098,21.42897131,8.181595739
36.6666582,29.72197027,4.636253971
35.76768374,21.78886441,6.00810803
34.08965466,11.10758268,6.681595822
29.18575523,11.01290653,5.57393812
25.07439322,27.66305973,
29.83012454,26.82428291,2.759048091
35.19446343,16.91780151,6.468414832
32.59919905,22.36064968,4.998549555
33.96970456,19.79182714,5.804239337
44.61296439,29.3432811,7.384842793
32.00544741,28.99921802,2.889337397
34.04365879,29.67678017,3.580249476
27.67031103,27.32897561,0.913071006
25.95915465,28.19103182,
40.50819029,14.34557558,7.98098188
36.4136635,26.62013578,5.324568762
40.21409612,24.17714226,6.907358331
27.99725598,29.25573018,
36.43657542,21.42523657,6.246446294
30.07284949,11.70334333,5.72064762
29.56123634,21.94797782,4.146087695
25.23052028,23.73161856,1.785877384
27.60681447,14.40642057,4.864277363
31.18536223,17.88226767,5.327001771
27.33757521,21.97006828,3.393299508
44.71716881,17.48211475,8.804179605
31.17265297,17.49895434,5.375432077
27.60647893,12.66173278,5.059332453
28.98164626,28.81493446,0.657814194
36.75406457,25.00988769,5.755705784
26.28087048,10.02486878,5.001030728
42.2486826,25.31226568,7.323441102
44.22999358,24.79589985,7.956286723
29.93494841,10.1946192,5.804058381
34.00190537,17.39208595,6.115906141
25.44268902,22.13495381,2.609522685
37.81420449,19.05501304,6.908652364
33.27852116,25.55972237,4.525971974
30.40116932,18.50916665,5.027203048
29.13674221,13.07725939,5.379137263
38.08046155,29.52831249,5.206469755
33.32434062,14.84079986,6.212193937
28.59318578,24.35384621,3.144938886
38.78218163,12.86312623,7.661975586
36.30144566,16.58025228,6.778118283
42.1734411,18.84055217,8.050324545
27.34951798,13.84464009,4.868135003
40.71333204,18.99919153,7.661439734
38.47033574,13.14325646,7.571219359
27.30021874,21.18013078,3.588082661
38.8964146,23.27426505,6.66604328
33.83094578,11.24868568,6.613581468
43.89969571,27.42264242,7.486818757
27.83222701,13.7028177,5.00152954
37.85666782,14.50724851,7.332156031
